"","CELLCODE","maxm2LAU2","COMMUNE","m2_sh_of_LAU2","Pop2021EU","SumPop2021EU","Pop2021EU_sh_of_LAU2","SumSurf2012_m2","SumSurf2018_m2","LAU2Surf2012_m2","LAU2Surf2018_m2","Urban2012_sh_of_LAU2","Urban2018_sh_of_LAU2","artifLand_capita18"
"1493","1kmE4055N2979","0608","Reisdorf",0.0476190476190476,0,2157,0,0,0,243212.015435187,243212.015435187,0,0,NA
"2763","1kmE4056N2934","1206","Schengen",0.0263157894736842,116,4973,0.023325960184999,35476.8219622202,35476.8219622202,897441.056229733,901113.270374324,0.0395310886614247,0.0393699916853773,305.834672088106
"2755","1kmE4056N2935","1206","Schengen",0.0263157894736842,20,4973,0.00402171727327569,6957.40293143224,6957.40293143224,897441.056229733,901113.270374324,0.00775249013084068,0.00772089720589968,347.870146571612
"2748","1kmE4056N2936","1206","Schengen",0.0263157894736842,201,4973,0.0404182585964207,39030.553869939,39030.553869939,897441.056229733,901113.270374324,0.0434909385959134,0.0433137044510794,194.181860049448
"2740","1kmE4056N2937","1206","Schengen",0.0263157894736842,545,4973,0.109591795696763,82799.3276564481,82799.3276564481,897441.056229733,901113.270374324,0.092261577606332,0.0918855934970896,151.925371846694
"2737","1kmE4056N2938","1206","Schengen",0.0263157894736842,429,4973,0.0862658355117635,65002.7666780052,65002.7666780052,897441.056229733,901113.270374324,0.0724312379367735,0.0721360663693288,151.521600648031
"2761","1kmE4056N2939","1206","Schengen",0.0263157894736842,0,4973,0,0,0,897441.056229733,901113.270374324,0,0,NA
"2739","1kmE4056N2940","1206","Schengen",0.0263157894736842,21,4973,0.00422280313693947,9242.77681944961,9242.77681944961,897441.056229733,901113.270374324,0.0102990349675774,0.0102570643706203,440.1322294976
"2765","1kmE4056N2941","1206","Schengen",0.0263157894736842,592,4973,0.11904283128896,107604.697845291,107604.697845291,897441.056229733,901113.270374324,0.119901688359738,0.119413065352586,181.764692306235
"2727","1kmE4056N2942","1205","Remich",0.0909090909090909,5,4539,0.0011015642211941,2498.75302970875,2498.75302970875,473569.825320082,473569.825320082,0.00527641943407155,0.00527641943407155,499.75060594175
"2724","1kmE4056N2943","1205","Remich",0.0909090909090909,4,4539,0.000881251376955276,0,0,473569.825320082,473569.825320082,0,0,0
"2663","1kmE4056N2944","1201","Bous",0.0666666666666667,63,1670,0.0377245508982036,30568.6633836477,30568.6633836477,334476.086044649,337491.967494366,0.0913926724781367,0.0905759731427032,485.216879105519
"2661","1kmE4056N2945","1201","Bous",0.0666666666666667,0,1670,0,0,0,334476.086044649,337491.967494366,0,0,NA
"2654","1kmE4056N2946","1201","Bous",0.0666666666666667,0,1670,0,0,0,334476.086044649,337491.967494366,0,0,NA
"2769","1kmE4056N2947","1207","Stadtbredimus",0.0714285714285714,0,2386,0,0,0,323191.180043897,337413.462200138,0,0,NA
"2773","1kmE4056N2948","1207","Stadtbredimus",0.0714285714285714,0,2386,0,0,0,323191.180043897,337413.462200138,0,0,NA
"2694","1kmE4056N2949","1203","Lenningen",0.05,0,2071,0,0,0,338619.636837066,338619.636837072,0,0,NA
"2693","1kmE4056N2950","1203","Lenningen",0.05,8,2071,0.00386286817962337,994.956718725711,994.956718725711,338619.636837066,338619.636837072,0.0029382723577973,0.00293827235779725,124.369589840714
"2698","1kmE4056N2951","1203","Lenningen",0.05,33,2071,0.0159343312409464,4320.04360963404,4320.04360963404,338619.636837066,338619.636837072,0.0127578059263962,0.0127578059263959,130.910412413153
"2496","1kmE4056N2952","1103","Flaxweiler",0.0333333333333333,240,2161,0.11105969458584,45137.604470852,45137.604470852,384431.718856496,400245.564468375,0.117413840369664,0.112774777481434,188.073351961884
"2498","1kmE4056N2953","1103","Flaxweiler",0.0333333333333333,154,2161,0.0712633040259139,24228.6887027285,28392.6928902521,384431.718856496,400245.564468375,0.0630246868671439,0.070938182482958,184.368135650988
"2484","1kmE4056N2954","1103","Flaxweiler",0.0333333333333333,0,2161,0,0,0,384431.718856496,400245.564468375,0,0,NA
"2491","1kmE4056N2955","1103","Flaxweiler",0.0333333333333333,0,2161,0,0,0,384431.718856496,400245.564468375,0,0,NA
"2479","1kmE4056N2956","1103","Flaxweiler",0.0333333333333333,101,2161,0.046737621471541,8028.79396551093,8028.79396550469,384431.718856496,400245.564468375,0.0208848374670874,0.0200596700582277,79.4930095594524
"2488","1kmE4056N2957","1103","Flaxweiler",0.0333333333333333,76,2161,0.035168903285516,12295.3781641547,12295.3781641589,384431.718856496,400245.564468375,0.0319832562222692,0.0307195863131931,161.78129163367
"2438","1kmE4056N2958","1101","Betzdorf",0.0384615384615385,0,4106,0,0,0,602054.786225604,626765.021245185,0,0,NA
"2441","1kmE4056N2959","1101","Betzdorf",0.0384615384615385,0,4106,0,0,0,602054.786225604,626765.021245185,0,0,NA
"2433","1kmE4056N2960","1101","Betzdorf",0.0384615384615385,0,4106,0,0,0,602054.786225604,626765.021245185,0,0,NA
"2456","1kmE4056N2961","1102","Biwer",0.0434782608695652,0,1906,0,1324.79276137063,1324.79276137063,412096.254830404,412711.594749335,0.00321476535115769,0.00320997223781721,Inf
"2454","1kmE4056N2962","1102","Biwer",0.0434782608695652,69,1906,0.0362014690451207,10819.2221673923,10819.2221673923,412096.254830404,412711.594749335,0.0262541142768815,0.026214970223852,156.800321266555
"2455","1kmE4056N2963","1102","Biwer",0.0434782608695652,6,1906,0.00314795383001049,1483.30571424365,1483.30571424365,412096.254830404,412711.594749335,0.00359941566286279,0.00359404904808781,247.217619040608
"2240","1kmE4056N2964","1002","Bech",0.0357142857142857,0,1400,0,0.290024949423969,0.290024949423969,244058.506936777,249149.225529868,1.18834189827728e-06,1.16406121193903e-06,Inf
"2257","1kmE4056N2965","1002","Bech",0.0357142857142857,74,1400,0.0528571428571429,22178.1019940769,22178.1019940769,244058.506936777,249149.225529868,0.090872071096551,0.0890153358771658,299.70408100104
"2253","1kmE4056N2966","1002","Bech",0.0357142857142857,276,1400,0.197142857142857,62915.5726805901,64682.4220435507,244058.506936777,249149.225529868,0.257788894434596,0.259613177227383,234.356601607068
"2250","1kmE4056N2967","1002","Bech",0.0357142857142857,51,1400,0.0364285714285714,1848.92401722316,1848.92401722316,244058.506936777,249149.225529868,0.00757574091732896,0.00742095028909295,36.2534121024148
"2300","1kmE4056N2968","1004","Consdorf",0.0416666666666667,0,2188,0,0,0,341791.767009834,348581.516025883,0,0,NA
"2292","1kmE4056N2969","1004","Consdorf",0.0416666666666667,9,2188,0.00411334552102377,0,0,341791.767009834,348581.516025883,0,0,0
"2308","1kmE4056N2970","1004","Consdorf",0.0416666666666667,0,2188,0,0,0,341791.767009834,348581.516025883,0,0,NA
"2268","1kmE4056N2971","1003","Berdorf",0.04,2,3596,0.000556173526140156,0,0,206387.593923554,212560.723957506,0,0,0
"2266","1kmE4056N2972","1003","Berdorf",0.04,0,3596,0,0,0,206387.593923554,212560.723957506,0,0,NA
"2415","1kmE4056N2973","1008","Waldbillig",0.0434782608695652,0,1782,0,0,0,317654.227608265,322154.0488032,0,0,NA
"2232","1kmE4056N2974","1001","Beaufort",0.0769230769230769,0,2217,0,0,0,223874.282491162,223874.282491162,0,0,NA
"2228","1kmE4056N2975","1001","Beaufort",0.0769230769230769,5,2217,0.002255299954894,0,0,223874.282491162,223874.282491162,0,0,0
"2223","1kmE4056N2976","1001","Beaufort",0.0769230769230769,72,2217,0.0324763193504736,0,0,223874.282491162,223874.282491162,0,0,0
"2221","1kmE4056N2977","1001","Beaufort",0.0769230769230769,211,2217,0.0951736580965268,9356.48411935037,9356.48411935037,223874.282491162,223874.282491162,0.0417934745127312,0.0417934745127312,44.3435266319923
"2226","1kmE4056N2978","1001","Beaufort",0.0769230769230769,8,2217,0.0036084799278304,0,0,223874.282491162,223874.282491162,0,0,0
"1491","1kmE4056N2979","0608","Reisdorf",0.0476190476190476,0,2157,0,0,0,243212.015435187,243212.015435187,0,0,NA
"2734","1kmE4057N2933","1206","Schengen",0.0263157894736842,2,4973,0.000402171727327569,0,0,897441.056229733,901113.270374324,0,0,0
"2732","1kmE4057N2934","1206","Schengen",0.0263157894736842,25,4973,0.00502714659159461,16248.5128750958,16248.5128750958,897441.056229733,901113.270374324,0.0181053816986688,0.018031598700512,649.940515003832
"2746","1kmE4057N2935","1206","Schengen",0.0263157894736842,543,4973,0.109189623969435,73964.7201084575,73964.7201084575,897441.056229733,901113.270374324,0.0824173572125092,0.0820814902412129,136.214954159222
"2762","1kmE4057N2936","1206","Schengen",0.0263157894736842,22,4973,0.00442388900060326,2237.74071373278,2237.74071373278,897441.056229733,901113.270374324,0.00249346817620961,0.00248330680204412,101.715486987854
"2767","1kmE4057N2937","1206","Schengen",0.0263157894736842,0,4973,0,725.764245391963,725.764245391963,897441.056229733,901113.270374324,0.000808704081849111,0.000805408453357345,Inf
"2753","1kmE4057N2938","1206","Schengen",0.0263157894736842,58,4973,0.0116629800924995,16369.5957556628,16369.5957556628,897441.056229733,901113.270374324,0.0182403018471582,0.0181659690228098,282.234409580393
"2741","1kmE4057N2939","1206","Schengen",0.0263157894736842,445,4973,0.0894832093303841,80851.4677074845,84523.681852075,897441.056229733,901113.270374324,0.0900911175683805,0.0937991755653135,189.940858094551
"2735","1kmE4057N2940","1206","Schengen",0.0263157894736842,4,4973,0.000804343454655138,12069.2578894224,12069.2578894224,897441.056229733,901113.270374324,0.013448524341116,0.0133937189543428,3017.31447235561
"2733","1kmE4057N2941","1206","Schengen",0.0263157894736842,400,4973,0.0804343454655138,65439.5290824765,65439.5290824765,897441.056229733,901113.270374324,0.0729179132470231,0.0726207583817879,163.598822706191
"2722","1kmE4057N2942","1205","Remich",0.0909090909090909,249,4539,0.054857898215466,57048.4032529794,57048.4032529794,473569.825320082,473569.825320082,0.120464607757517,0.120464607757517,229.110053224817
"2726","1kmE4057N2943","1205","Remich",0.0909090909090909,1555,4539,0.342586472791364,175203.917145075,175203.917145075,473569.825320082,473569.825320082,0.369964275123855,0.369964275123855,112.671329353746
"2720","1kmE4057N2944","1205","Remich",0.0909090909090909,0,4539,0,0,0,473569.825320082,473569.825320082,0,0,NA
"2776","1kmE4057N2945","1207","Stadtbredimus",0.0714285714285714,379,2386,0.158843252305113,70445.6908260899,70445.6908260899,323191.180043897,337413.462200138,0.217969100569272,0.208781506128243,185.872535161187
"2781","1kmE4057N2946","1207","Stadtbredimus",0.0714285714285714,6,2386,0.00251466890192791,2665.93681082688,2665.93681082688,323191.180043897,337413.462200138,0.00824879197032785,0.00790109793913788,444.32280180448
"2782","1kmE4057N2947","1207","Stadtbredimus",0.0714285714285714,319,2386,0.133696563285834,46372.5536802346,48175.4229216548,323191.180043897,337413.462200138,0.143483351476163,0.142778603460343,151.020134550642
"2775","1kmE4057N2948","1207","Stadtbredimus",0.0714285714285714,269,2386,0.112740989103101,36650.8484390515,36650.8484390515,323191.180043897,337413.462200138,0.113402997056026,0.108622958313714,136.24850720837
"2699","1kmE4057N2949","1203","Lenningen",0.05,0,2071,0,0,0,338619.636837066,338619.636837072,0,0,NA
"2702","1kmE4057N2950","1203","Lenningen",0.05,0,2071,0,0,0,338619.636837066,338619.636837072,0,0,NA
"2480","1kmE4057N2951","1103","Flaxweiler",0.0333333333333333,321,2161,0.148542341508561,69668.0759556153,76275.0168830433,384431.718856496,400245.564468375,0.181223537336735,0.190570548818837,237.616875025057
"2481","1kmE4057N2952","1103","Flaxweiler",0.0333333333333333,166,2161,0.0768162887552059,31183.7714872999,36226.6719841494,384431.718856496,400245.564468375,0.0811165415279909,0.0905111141762866,218.232963759936
"2495","1kmE4057N2953","1103","Flaxweiler",0.0333333333333333,11,2161,0.00509023600185099,3043.52008931504,3043.52008931504,384431.718856496,400245.564468375,0.00791693281284929,0.00760413196173102,276.683644483186
"2492","1kmE4057N2954","1103","Flaxweiler",0.0333333333333333,0,2161,0,0,0,384431.718856496,400245.564468375,0,0,NA
"2483","1kmE4057N2955","1103","Flaxweiler",0.0333333333333333,0,2161,0,0,0,384431.718856496,400245.564468375,0,0,NA
"2475","1kmE4057N2956","1103","Flaxweiler",0.0333333333333333,329,2161,0.152244331328089,47774.7942790273,47774.7942790273,384431.718856496,400245.564468375,0.124273809718758,0.119363706984446,145.212140665737
"2478","1kmE4057N2957","1103","Flaxweiler",0.0333333333333333,75,2161,0.034706154558075,17106.3613156202,17106.3613156202,384431.718856496,400245.564468375,0.0444977884928529,0.0427396649313072,228.084817541603
"2437","1kmE4057N2958","1101","Betzdorf",0.0384615384615385,43,4106,0.0104724792985874,5071.86019828022,5071.86019828022,602054.786225604,626765.021245185,0.00842425027475767,0.00809212388432913,117.950237169307
"2434","1kmE4057N2959","1101","Betzdorf",0.0384615384615385,293,4106,0.0713589868485144,58094.2318182887,58094.2318183305,602054.786225604,626765.021245185,0.0964932646453863,0.092689013983128,198.273828731503
"2446","1kmE4057N2960","1101","Betzdorf",0.0384615384615385,0,4106,0,0,0,602054.786225604,626765.021245185,0,0,NA
"2471","1kmE4057N2961","1102","Biwer",0.0434782608695652,0,1906,0,2474.03338524881,2474.03338524881,412096.254830404,412711.594749335,0.00600353280635124,0.00599458172904359,Inf
"2461","1kmE4057N2962","1102","Biwer",0.0434782608695652,57,1906,0.0299055613850997,14668.9195012873,14668.9195012873,412096.254830404,412711.594749335,0.0355958573496966,0.0355427850535592,257.349464934864
"2468","1kmE4057N2963","1102","Biwer",0.0434782608695652,69,1906,0.0362014690451207,9951.20489517027,9951.20489517921,412096.254830404,412711.594749335,0.024147768339379,0.0241117647814648,144.220360799699
"2248","1kmE4057N2964","1002","Bech",0.0357142857142857,7,1400,0.005,0,0,244058.506936777,249149.225529868,0,0,0
"2256","1kmE4057N2965","1002","Bech",0.0357142857142857,113,1400,0.0807142857142857,14862.9823037856,14862.9823037856,244058.506936777,249149.225529868,0.0608992593224208,0.0596549408178027,131.530816847661
"2254","1kmE4057N2966","1002","Bech",0.0357142857142857,0,1400,0,0,0,244058.506936777,249149.225529868,0,0,NA
"2251","1kmE4057N2967","1002","Bech",0.0357142857142857,3,1400,0.00214285714285714,0,0,244058.506936777,249149.225529868,0,0,0
"2293","1kmE4057N2968","1004","Consdorf",0.0416666666666667,169,2188,0.0772394881170018,18599.8422460151,18599.8422460166,341791.767009834,348581.516025883,0.0544186374316032,0.0533586589962377,110.05823814211
"2299","1kmE4057N2969","1004","Consdorf",0.0416666666666667,1047,2188,0.478519195612431,144610.980710348,144610.980710412,341791.767009834,348581.516025883,0.423096735112954,0.414855561933108,138.119370306029
"2296","1kmE4057N2970","1004","Consdorf",0.0416666666666667,33,2188,0.0150822669104205,5693.07296229333,6780.12820992053,341791.767009834,348581.516025883,0.0166565538195937,0.0194506245977113,205.458430603652
"2310","1kmE4057N2971","1004","Consdorf",0.0416666666666667,7,2188,0.00319926873857404,0,0,341791.767009834,348581.516025883,0,0,0
"2262","1kmE4057N2972","1003","Berdorf",0.04,0,3596,0,0,0,206387.593923554,212560.723957506,0,0,NA
"2272","1kmE4057N2973","1003","Berdorf",0.04,59,3596,0.0164071190211346,6914.32101437226,6914.32101437226,206387.593923554,212560.723957506,0.0335016309988735,0.0325286858533401,117.19188159953
"2286","1kmE4057N2974","1003","Berdorf",0.04,135,3596,0.0375417130144605,16609.5978401387,16609.5978401335,206387.593923554,212560.723957506,0.0804776950221672,0.0781404839562646,123.034058075063
"2277","1kmE4057N2975","1003","Berdorf",0.04,78,3596,0.0216907675194661,0,0,206387.593923554,212560.723957506,0,0,0
"2284","1kmE4057N2976","1003","Berdorf",0.04,3,3596,0.000834260289210234,0,0,206387.593923554,212560.723957506,0,0,0
"2276","1kmE4057N2977","1003","Berdorf",0.04,0,3596,0,0,0,206387.593923554,212560.723957506,0,0,NA
"2730","1kmE4058N2942","1205","Remich",0.0909090909090909,409,4539,0.090107953293677,0,0,473569.825320082,473569.825320082,0,0,0
"2725","1kmE4058N2943","1205","Remich",0.0909090909090909,1815,4539,0.399867812293457,155583.492126201,155583.492126201,473569.825320082,473569.825320082,0.328533373132554,0.328533373132554,85.7209323009372
"2728","1kmE4058N2944","1205","Remich",0.0909090909090909,375,4539,0.0826173165895572,68785.3332853292,68785.3332853292,473569.825320082,473569.825320082,0.145248555983983,0.145248555983983,183.427555427544
"2779","1kmE4058N2945","1207","Stadtbredimus",0.0714285714285714,837,2386,0.350796311818944,76464.852726194,76464.852726194,323191.180043897,337413.462200138,0.236593253305391,0.226620634006709,91.3558574984397
"2774","1kmE4058N2946","1207","Stadtbredimus",0.0714285714285714,101,2386,0.0423302598491199,0,0,323191.180043897,337413.462200138,0,0,0
"2770","1kmE4058N2947","1207","Stadtbredimus",0.0714285714285714,184,2386,0.077116512992456,34260.195893071,34260.195893071,323191.180043897,337413.462200138,0.106005974198979,0.101537726650484,186.196716810168
"2771","1kmE4058N2948","1207","Stadtbredimus",0.0714285714285714,250,2386,0.104777870913663,45883.0826429227,58302.4955577427,323191.180043897,337413.462200138,0.141968857679503,0.17279244040109,233.209982230971
"2685","1kmE4058N2949","1203","Lenningen",0.05,409,2071,0.197489135683245,74345.6232787522,74345.6232787522,338619.636837066,338619.636837072,0.219554967258219,0.219554967258216,181.774140045849
"2697","1kmE4058N2950","1203","Lenningen",0.05,4,2071,0.00193143408981169,3948.38951623989,3948.38951623989,338619.636837066,338619.636837072,0.0116602496923111,0.0116602496923109,987.097379059973
"2494","1kmE4058N2951","1103","Flaxweiler",0.0333333333333333,0,2161,0,0,0,384431.718856496,400245.564468375,0,0,NA
"2487","1kmE4058N2952","1103","Flaxweiler",0.0333333333333333,0,2161,0,0,0,384431.718856496,400245.564468375,0,0,NA
"2644","1kmE4058N2953","1108","Wormeldange",0.0416666666666667,0,4708,0,0,0,512906.545307804,544376.116565745,0,0,NA
"2639","1kmE4058N2954","1108","Wormeldange",0.0416666666666667,0,4708,0,0,0,512906.545307804,544376.116565745,0,0,NA
"2489","1kmE4058N2955","1103","Flaxweiler",0.0333333333333333,0,2161,0,0,0,384431.718856496,400245.564468375,0,0,NA
"2482","1kmE4058N2956","1103","Flaxweiler",0.0333333333333333,14,2161,0.00647848218417399,0,0,384431.718856496,400245.564468375,0,0,0
"2449","1kmE4058N2957","1101","Betzdorf",0.0384615384615385,0,4106,0,0,0,602054.786225604,626765.021245185,0,0,NA
"2436","1kmE4058N2958","1101","Betzdorf",0.0384615384615385,292,4106,0.0711154408183147,30495.668185709,44779.1840926874,602054.786225604,626765.021245185,0.0506526463760752,0.0714449316327916,153.353370180436
